PhraseID,LevelID,LevelName_EN,TopicName_EN,SubtopicName_EN,Esperanto,English,日本語,中文,한국어,Русский язык
4010,1,Beginner 1,Leisure Time,Sport,Ĉu vi povas naĝi?,Can you swim?,泳げますか？,你会游泳吗？,수영할 수 있나요?,Ты умеешь плавать?
4011,1,Beginner 1,Leisure Time,Sport,Kie estas la stadiono?,Where's the stadium?,スタジアムはどこですか？,体育场在哪里？,경기장이 어디에 있나요?,Где находится стадион?
4012,1,Beginner 1,Leisure Time,Sport,Kiu perdis?,Who lost?,誰が負けたの？,谁输了？,누가 졌어요?,Кто проиграл?
4013,1,Beginner 1,Leisure Time,Sport,Kiu venkas?,Who's winning?,どっちが勝ってる？,谁领先？,누가 이기고 있나요?,Кто выигрывает?
4014,1,Beginner 1,Leisure Time,Sport,Estis remiso,It was a draw.,引き分けでした。,打成平局。,무승부였어요.,Была ничья.
4015,2,Beginner 2,Leisure Time,Sport,Ŝi tre ŝatas jogon,She really likes yoga.,彼女はヨガがとても好きです。,她非常喜欢瑜伽。,그녀는 요가를 정말 좋아해요.,Ей очень нравится йога.
4016,2,Beginner 2,Leisure Time,Sport,Ĉu vi volas ludi kun mi?,Do you want to play with me?,一緒にプレーしませんか？,你想和我一起打吗？,저랑 같이 경기할래요?,Ты хочешь сыграть со мной?
4017,2,Beginner 2,Leisure Time,Sport,Ni ludu duope,Let's play doubles.,ダブルスをしましょう。,我们来打双打吧。,복식 경기를 해요.,Давай сыграем двое на двое.
4018,2,Beginner 2,Leisure Time,Sport,Ĉu vi praktikas iun sporton?,Do you play any sport?,何かスポーツをしていますか？,你平时有参加什么运动吗？,운동을 하시나요?,Ты занимаешься каким-нибудь видом спорта?
4019,2,Beginner 2,Leisure Time,Sport,"Jes, mi ludas futbalon","Yes, I play football.",はい、サッカーをしています。,是的，我踢足球。,"네, 저는 축구를 해요.","Да, я играю в футбол."
4020,3,Intermediate 1,Leisure Time,Sport,Kiuj teamoj ludas?,What teams are playing?,どのチームが試合をしていますか？,有哪些队伍在比赛？,어떤 팀들이 경기를 하나요?,Какие команды играют?
4021,3,Intermediate 1,Leisure Time,Sport,Kiu servas la pilkon?,Who serves the ball?,誰がサーブを打ちますか？,谁发球？,누가 공을 서브하나요?,Кто подаёт мяч?
4022,3,Intermediate 1,Leisure Time,Sport,Kiu estas la arbitracianto?,Who is the referee?,審判は誰ですか？,裁判员是谁？,심판이 누구인가요?,Кто судья?
4023,3,Intermediate 1,Leisure Time,Sport,Kiu faris la golon?,Who scored the goal?,誰がゴールを決めたのですか？,是谁进的球？,누가 골을 넣었어요?,Кто забил гол?
4024,3,Intermediate 1,Leisure Time,Sport,Kia estas la poentaro?,What is the score?,得点はどうなっていますか？,比分是多少？,점수가 어떻게 되나요?,Какой счёт?
4025,3,Intermediate 1,Leisure Time,Sport,Kiu venkis?,Who won?,誰が勝ったの？,谁赢了？,누가 이겼나요?,Кто победил?
4026,3,Intermediate 1,Leisure Time,Sport,Ĉi tiu teamo venkis per la rezulto 3:1,This team won with the score 3 to 1.,このチームは3対1で勝ちました。,这支队伍以3比1获胜。,이 팀은 3대 1로 승리했습니다.,Эта команда выиграла со счётом 3-1.
4027,5,Intermediate 3,Leisure Time,Sport,Tio ne estas justa,That's not fair.,それは不公平だ。,这不公平。,그건 공평하지 않아요.,Это несправедливо.
4028,4,Intermediate 2,Leisure Time,Sport,Mi ŝatas ludi ŝakon,I like playing chess.,チェスを指すのが好きです。,我喜欢下国际象棋。,저는 체스 두는 것을 좋아해요.,Мне нравится играть в шахматы.
4029,4,Intermediate 2,Leisure Time,Sport,Mi estas membro de gimnastikejo,I'm a member of a gym.,ジムに通っています。,我是一家健身房的会员。,저는 헬스장 회원이에요.,Я хожу в тренажерный зал.
4030,4,Intermediate 2,Leisure Time,Sport,Ĉu vi bezonas trejniston?,Do you need a coach?,コーチが必要ですか？,你需要教练吗？,코치가 필요하신가요?,Тебе нужен тренер?
4031,4,Intermediate 2,Leisure Time,Sport,Instruu min ludi kriketon,Teach me to play cricket.,クリケットのやり方を教えてください。,教我打板球。,크리켓 하는 법을 가르쳐 주세요.,Научи меня играть в крикет.
4032,4,Intermediate 2,Leisure Time,Sport,Kie estas la tenisejo?,Where is the tennis court?,テニスコートはどこですか？,请问网球场在哪里？,테니스장은 어디에 있나요?,Где теннисный корт?
4033,4,Intermediate 2,Leisure Time,Sport,Ĉu mi devas kunporti mian propran rakedon?,Do I have to bring my own racket?,自分のラケットを持参する必要がありますか？,我需要自带球拍吗？,라켓을 직접 가져와야 하나요?,Мне нужно принести собственную ракетку?
4034,4,Intermediate 2,Leisure Time,Sport,Mi ne interesiĝas pri rugbeo,I'm not interested in rugby.,ラグビーには興味がありません。,我对橄榄球不感兴趣。,저는 럭비에 관심이 없어요.,Я не интересуюсь регби.
4035,5,Intermediate 3,Leisure Time,Sport,Mi ne interesiĝas pri usona futbalo,I'm not interested in American football.,アメリカンフットボールには興味がありません。,我对美式橄榄球不感兴趣。,저는 미식축구에 관심이 없어요.,Я не интересуюсь американским футболом.
4036,5,Intermediate 3,Leisure Time,Sport,Kie estas la kaso?,Where is the ticket window?,チケット売り場はどこですか。,售票窗口在哪里？,매표소가 어디에 있나요?,Где касса?
4037,5,Intermediate 3,Leisure Time,Sport,Kiom kostas bileto?,How much does a ticket cost?,チケットはいくらですか？,门票多少钱？,입장권은 얼마인가요?,Сколько стоит билет?
4038,5,Intermediate 3,Leisure Time,Sport,Kiam komenciĝas la ludo?,When does the game begin?,試合はいつ始まりますか？,比赛什么时候开始？,경기는 언제 시작하나요?,Когда начинается игра?
4039,5,Intermediate 3,Leisure Time,Sport,Kiun teamon vi subtenas?,Which team do you support?,どのチームを応援していますか？,你支持哪支球队？,어느 팀을 응원하세요?,За какую команду ты болеешь?
4040,5,Intermediate 3,Leisure Time,Sport,Kiu teamo golis?,Which side scored?,どちらのチームが得点しましたか？,是哪一方得分了？,어느 팀이 득점했나요?,Какая команда забила?
4041,5,Intermediate 3,Leisure Time,Sport,Kiu egaligis la poentaron?,Who tied the score?,誰が同点にしましたか？,是谁把比分扳平的？,누가 동점을 만들었나요?,Кто сравнял счёт?
4042,6,Advanced 1,Leisure Time,Sport,Kiom da vetkuroj estos hodiaŭ?,How many races are there today?,今日は何レースありますか？,今天有几场赛马？,오늘 경주는 몇 개나 있나요?,Сколько сегодня будет заездов?
4043,6,Advanced 1,Leisure Time,Sport,Kiom da jaroj havas la ĉevalo?,How old is the horse?,その馬は何歳ですか？,这匹马多大了？,말의 나이는 몇 살인가요?,Сколько лет этой лошади?
4044,6,Advanced 1,Leisure Time,Sport,De kia raso estas ĉi tiu ĉevalo?,What breed is this horse?,この馬の品種は何ですか？,这匹马是什么品种？,이 말의 품종이 무엇인가요?,Какой породы эта лошадь?
4045,6,Advanced 1,Leisure Time,Sport,Ĉu vi ŝatus veti?,Would you like to place a bet?,賭けてみますか？,你想下注吗？,내기를 하시겠어요?,Хотите сделать ставку?
4046,6,Advanced 1,Leisure Time,Sport,Kiu finis unue?,Who finished first?,誰が1着でしたか？,谁第一个冲过终点？,누가 1등을 했어요?,Кто финишировал первым?
4047,6,Advanced 1,Leisure Time,Sport,Kiu havis la plej bonan rezulton?,Who had the best result?,誰が一番良い結果を出しましたか？,谁的成绩最好？,누가 가장 좋은 결과를 얻었나요?,У кого был лучший результат?
4048,9,Expert 1,Leisure Time,Sport,Vi ne povas superi ĉi tiun rekordon,You can't beat this record.,あなたにはこの記録は破れません。,你无法打破这个纪录。,당신은 이 기록을 깰 수 없어요.,Ты не можешь побить этот рекорд.
4049,8,Advanced 3,Leisure Time,Sport,"Ne, mi ne estas aparte sportema","No, I'm not particularly sporty.",いいえ、特にスポーツ好きというわけではありません。,不，我并不是特别喜欢运动。,"아니요, 저는 특별히 운동을 좋아하는 편은 아니에요.","Нет, я не особо спортивный."
4050,10,Expert 2,Leisure Time,Sport,Oni povas lui skiojn kaj botojn,Skis and boots can be hired.,スキーとブーツはレンタルできます。,可以租用滑雪板和滑雪靴。,스키와 부츠를 대여할 수 있습니다.,Лыжи и ботинки можно взять напрокат.
4051,7,Advanced 2,Leisure Time,Sport,Ĉu vi ŝatus iri al flugpilka matĉo?,Would you like to go to a volleyball match?,バレーボールの試合を観に行きませんか？,你想去看一场排球比赛吗？,배구 경기를 보러 가실래요?,Ты бы хотела пойти на волейбольный матч?
4052,7,Advanced 2,Leisure Time,Sport,Li volas iri al manpilka matĉo,He wants to go to a handball match.,彼はハンドボールの試合を見に行きたがっています。,他想去看一场手球比赛。,그는 핸드볼 경기를 보러 가고 싶어해요.,Он бы хотел пойти на матч по гандболу.
4053,7,Advanced 2,Leisure Time,Sport,Mi estas subtenanto de ĉi tiu teamo,I am a supporter of this team.,私はこのチームのサポーターです。,我是这个队的支持者。,저는 이 팀을 응원합니다.,Я фанат этой команды.
4054,7,Advanced 2,Leisure Time,Sport,Kiuj estas la membroj de ĉi tiu basketbala teamo?,Who are the members of the basketball team?,バスケットボールチームのメンバーは誰ですか。,篮球队有哪些成员？,농구팀의 구성원은 누구인가요?,Кто члены этой баскетбольной команды?
4055,7,Advanced 2,Leisure Time,Sport,Kiu teamo portas la flavan uniformon?,Which team is wearing the yellow strip?,黄色いユニフォームを着ているのはどのチームですか？,哪支队伍穿着黄色球衣？,어느 팀이 노란색 유니폼을 입고 있나요?,Какая команда в жёлтой форме?
4056,7,Advanced 2,Leisure Time,Sport,"Kia, laŭ vi, estos la fina rezulto?",What do you think will be the final score?,最終的なスコアはどうなると思いますか？,你觉得最终比分会是多少？,최종 점수가 어떻게 나올 것 같으세요?,"Как ты думаешь, каким будет итоговый счёт?"
4057,8,Advanced 3,Leisure Time,Sport,Kie okazos la konkurso de ĵudo?,Where will the judo competition take place?,柔道の試合はどこで行われますか。,柔道比赛将在什么地方举行？,유도 경기는 어디에서 열리나요?,Где будет проходить соревнование по дзюдо?
4058,8,Advanced 3,Leisure Time,Sport,"Donu al mi bileton por la centra tribuno, mi petas","Give me a ticket in the centre stand, please.",センタースタンドのチケットを一枚お願いします。,请给我一张中间看台的票。,중앙 관람석 표 한 장 주세요.,"Дайте мне билет на центральную трибуну, пожалуйста."
4059,8,Advanced 3,Leisure Time,Sport,Kiom kostas lui la tenisejon?,What is the fee to hire a court?,コートを借りる際の料金はいくらですか。,租用场地的费用是多少？,코트를 대여하는 데 드는 비용이 얼마인가요?,Сколько стоит аренда корта?
4060,8,Advanced 3,Leisure Time,Sport,Ĉu eblas lui tenisan rakedon?,Is it possible to hire a tennis racket?,テニスラケットをレンタルすることはできますか？,可以租用网球拍吗？,테니스 라켓을 대여할 수 있나요?,Возможно арендовать теннисную ракетку?
4061,8,Advanced 3,Leisure Time,Sport,Kiom da spektantoj ĝi povas enhavi?,How many spectators can it hold?,収容人数は何人ですか？,它能容纳多少观众？,몇 명의 관중을 수용할 수 있나요?,Сколько зрителей он может вместить?
4062,10,Expert 2,Leisure Time,Sport,Por kiu sporta klubo vi ludas?,What sports club do you play for?,どのスポーツクラブに所属していますか？,你在哪个体育俱乐部效力？,어느 스포츠 클럽에서 활동하고 계신가요?,За какой спортивный клуб вы играете?
4063,8,Advanced 3,Leisure Time,Sport,Kiom longe vi praktikas ĉi tiun sporton?,How long have you been doing this sport?,このスポーツはどれくらい続けていますか？,你从事这项运动多久了？,이 스포츠를 시작한 지 얼마나 되셨나요?,Как долго вы занимаетесь этим видом спорта?
4064,9,Expert 1,Leisure Time,Sport,Kiom da vetkuroj gajnis ĉi tiu ĵokeo?,How many races has this jockey won?,この騎手はこれまでに何勝していますか？,这位骑师赢了多少场比赛？,이 기수가 지금까지 몇 번이나 우승했나요?,Сколько гонок выиграл этот наездник?
4065,9,Expert 1,Leisure Time,Sport,Kiaj estas la vetŝancoj de la favorato?,What are the odds on the favourite?,一番人気のオッズはどれくらいですか。,夺冠热门的赔率是多少？,최유력 후보의 배당률이 어떻게 되나요?,Какие шансы у фаворита?
4066,9,Expert 1,Leisure Time,Sport,Kiom da vetoj oni povas fari por la sekva kuro?,How many bets can one make on the next race?,次のレースにはいくつまで賭けることができますか？,下一场比赛最多可以下注多少注？,다음 경주에 몇 번이나 베팅할 수 있나요?,Сколько ставок можно сделать на следующий заезд?
4067,9,Expert 1,Leisure Time,Sport,Kiu ĉevalo estas la favorato en ĉi tiu kuro?,Which horse is the favourite in this race?,このレースで一番人気の馬はどれですか？,这场比赛中哪匹马是热门？,이 경주에서 가장 인기 있는 말이 어느 말인가요?,Какая лошадь является фаворитом в этом заезде?
4068,9,Expert 1,Leisure Time,Sport,"Kiom estas la minimuma veto, kiun mi povas fari?",What is the minimum bet I can place?,最低ベット額はいくらですか？,我可以下注的最低金额是多少？,최소 베팅 금액이 얼마인가요?,Какую минимальную ставку я могу сделать?
4069,9,Expert 1,Leisure Time,Sport,"Kiu venkos hodiaŭ, laŭ vi?","Who'll win today, in your opinion?",今日は誰が勝つと思いますか？,你觉得今天谁会赢？,오늘은 누가 이길 것 같으세요?,"Кто сегодня выиграет, по твоему мнению?"
4070,10,Expert 2,Leisure Time,Sport,Kie mi povas lui golfbastonojn kaj golfĉaron?,Where can I hire clubs and a buggy?,クラブやカートはどこで借りられますか？,我可以在哪里租高尔夫球杆和球车？,클럽과 카트를 어디에서 대여할 수 있나요?,Где я могу арендовать клюшки и гольф-кар?
4071,10,Expert 2,Leisure Time,Sport,Kio estas la norma nombro da batoj por ĉi tiu truo?,What is par for this hole?,このホールのパーはいくつですか？,这个洞的标准杆是多少？,이 홀의 파는 몇입니까?,Какой пар у этой лунки?
4072,10,Expert 2,Leisure Time,Sport,Kiom malproksimen vi batis la pilkon per tiu bato?,How far did you hit the ball with that stroke?,今のショットでどれくらい飛ばしましたか？,你刚才那一杆把球打了多远？,방금 그 샷으로 공을 얼마나 멀리 쳤나요?,Как далеко ты послала мяч тем ударом?
4073,10,Expert 2,Leisure Time,Sport,Kiom da boatoj partoprenas en ĉi tiu regatto?,How many boats are taking part in this regatta?,このレガッタには何艇のボートが参加していますか？,这次帆船赛共有多少艘船参赛？,이번 레가타에는 몇 척의 보트가 참가하나요?,Сколько лодок участвует в этой регате?
4074,10,Expert 2,Leisure Time,Sport,Ĉi tiu ekzerco trejnos viajn femurajn muskolojn,This exercise will work your thigh muscles.,このエクササイズは太ももの筋肉を鍛えます。,这个练习可以锻炼你的大腿肌肉。,이 운동은 허벅지 근육을 강화하는 데 도움이 됩니다.,Это упражнение проработает твои мышцы бедра.
4075,2,Beginner 2,Leisure Time,Music,Mi ludas violonon,I play the violin.,私はバイオリンを弾きます。,我拉小提琴。,저는 바이올린을 연주해요.,Я играю на скрипке.
4076,2,Beginner 2,Leisure Time,Music,Mi estas komencanto,I'm a beginner.,初心者です。,我是初学者。,저는 초보자예요.,Я начинающий.
4077,2,Beginner 2,Leisure Time,Music,Ĉu vi ŝatas muzikon?,Do you like music?,音楽はお好きですか？,你喜欢音乐吗？,음악을 좋아하세요?,Тебе нравится музыка?
4078,2,Beginner 2,Leisure Time,Music,Kiel nomiĝas ĉi tiu danco?,What is this dance called?,このダンスは何という名前ですか？,这个舞蹈叫什么名字？,이 춤은 뭐라고 하나요?,Как называется этот танец?
4079,3,Intermediate 1,Leisure Time,Music,Mi kantas en ĥoro,I sing in a choir.,私は合唱団で歌っています。,我在合唱团唱歌。,저는 합창단에서 노래해요.,Я пою в хоре.
4080,3,Intermediate 1,Leisure Time,Music,Mi ludas en grupo,I'm in a band.,バンドをやっています。,我在一个乐队里。,저는 밴드에서 활동하고 있어요.,Я играю в группе.
4081,3,Intermediate 1,Leisure Time,Music,Ĉu vi ludas iun instrumenton?,Do you play any instruments?,何か楽器を演奏しますか？,你会演奏乐器吗？,악기를 다루실 줄 아세요?,Ты играешь на каких-нибудь инструментах?
4082,3,Intermediate 1,Leisure Time,Music,"Jes, mi ludas gitaron","Yes, I play the guitar.",はい、ギターを弾きます。,是的，我会弹吉他。,"네, 저는 기타를 칩니다.","Да, я играю на гитаре."
4083,6,Advanced 1,Leisure Time,Music,Kiu instruis tion al vi?,Who taught you that?,誰にそれを教わったのですか？,是谁教你的？,그걸 누가 가르쳐 줬어요?,Кто тебя этому научил?
4084,7,Advanced 2,Leisure Time,Music,Kiam komenciĝas la koncerto?,When does the concert begin?,コンサートはいつ始まりますか？,音乐会什么时候开始？,콘서트는 언제 시작하나요?,Когда начинается концерт?
4085,6,Advanced 1,Leisure Time,Music,Kiun muzikan instrumenton vi ludas?,What musical instrument do you play?,どの楽器を演奏しますか？,你会演奏什么乐器？,어떤 악기를 연주하세요?,На каком музыкальном инструменте ты играешь?
4086,6,Advanced 1,Leisure Time,Music,Mi ludas akordionon,I play the accordion.,私はアコーディオンを演奏します。,我会弹手风琴。,저는 아코디언을 연주해요.,Я играю на аккордеоне.
4087,6,Advanced 1,Leisure Time,Music,Mi lernas ludi la saksofonon,I'm learning to play the saxophone.,サックスを習っています。,我正在学习吹萨克斯。,저는 색소폰을 배우고 있어요.,Я учусь играть на саксофоне.
4088,9,Expert 1,Leisure Time,Music,Mi instruos vin ludi pianon,I'll teach you to play the piano.,ピアノの弾き方を教えてあげるね。,我会教你弹钢琴。,제가 피아노 치는 법을 가르쳐 드릴게요.,Я научу вас играть на фортепиано.
4089,7,Advanced 2,Leisure Time,Music,Kio estas hodiaŭ en la programo?,What's on the programme today?,今日の予定は何ですか？,今天的日程安排是什么？,오늘 일정에는 어떤 내용이 있나요?,Что сегодня в программе?
4090,7,Advanced 2,Leisure Time,Music,Kiel mi povas iri al la balkono?,How do I get to the balcony?,バルコニーへはどう行けばいいですか？,我怎么去楼座？,발코니로 가려면 어떻게 해야 하나요?,Как мне пройти на балкон?
4091,7,Advanced 2,Leisure Time,Music,Ĉi tie estas multaj homoj,There are many people here.,ここにはたくさんの人がいます。,这里有很多人。,여기에는 사람이 많아요.,Здесь много людей.
4092,10,Expert 2,Leisure Time,Music,Hodiaŭ kantas tenoro,A tenor is singing today.,今日はテノール歌手が歌っています。,今天有男高音演唱。,오늘 테너가 노래합니다.,Сегодня поёт тенор.
4093,10,Expert 2,Leisure Time,Music,Kiu estas la dirigento?,Who is the conductor?,指揮者は誰ですか？,谁是指挥？,지휘자가 누구인가요?,Кто дирижёр?
4094,7,Advanced 2,Leisure Time,Music,Kiam finiĝas la spektaklo?,When does the show end?,このショーはいつ終わりますか？,演出什么时候结束？,공연은 언제 끝나나요?,Когда заканчивается шоу?
4095,4,Intermediate 2,Leisure Time,Music,Kian muzikon vi aŭskultas?,What sort of music do you listen to?,普段はどんな音楽を聴きますか？,你平时喜欢听什么类型的音乐？,어떤 종류의 음악을 들으시나요?,Какую музыку ты слушаешь?
4096,4,Intermediate 2,Leisure Time,Music,"Iun ajn, vere","Anything, really.",なんでも大丈夫です。,其实什么都可以。,정말 뭐든지요.,"Любую, правда."
4097,4,Intermediate 2,Leisure Time,Music,Ĉu vi havas preferatajn muzikgrupojn?,Have you got any favourite bands?,好きなバンドはありますか？,你有喜欢的乐队吗？,좋아하는 밴드가 있으신가요?,У тебя есть любимые группы?
4098,4,Intermediate 2,Leisure Time,Music,Kiujn irlandajn kantojn vi konas?,What Irish songs do you know?,どんなアイルランドの歌を知っていますか？,你知道哪些爱尔兰歌曲？,어떤 아일랜드 노래를 알고 계신가요?,Какие ирландские песни ты знаешь?
4099,9,Expert 1,Leisure Time,Music,Ĉu vi havas pianon hejme?,Have you got a piano at home?,ご自宅にピアノはありますか？,你家里有钢琴吗？,집에 피아노가 있으신가요?,У тебя есть дома пианино?
4100,9,Expert 1,Leisure Time,Music,"Ne, sed mi dezirus havi unu","No, but I wish I had one.",いいえ、でもあったらいいのになと思います。,没有，但我真希望我有一个。,"아니요, 하지만 하나 있었으면 좋겠어요.","Нет, но мне бы хотелось."
4101,9,Expert 1,Leisure Time,Music,"Jes, mi ludis pianon dum kvin jaroj","Yes, I've played the piano for five years.",はい、5年間ピアノを弾いていました。,是的，我已经弹钢琴五年了。,"네, 저는 피아노를 5년 동안 쳤어요.","Да, я играла на фортепиано пять лет."
4102,10,Expert 2,Leisure Time,Music,Kiu estas via plej ŝatata pianisto?,Who is your favourite pianist?,あなたの好きなピアニストは誰ですか？,你最喜欢的钢琴家是谁？,당신이 가장 좋아하는 피아니스트는 누구인가요?,Кто твой любимый пианист?
4103,10,Expert 2,Leisure Time,Music,Kiu prezentas la programon?,Who is presenting the programme?,この番組の司会は誰ですか？,谁在主持这个节目？,프로그램을 진행하는 사람은 누구인가요?,Кто ведёт программу?
4104,10,Expert 2,Leisure Time,Music,Mi estis invitita aŭskulti simfonian orkestron,I was invited to hear a symphony orchestra.,交響楽団の演奏を聴きに招待されました。,我受邀去听了一场交响乐团的演出。,저는 교향악단 연주회를 들으러 초대받았어요.,Меня пригласили послушать симфонический оркестр.
4105,10,Expert 2,Leisure Time,Music,Ŝi volas iri al koncerto de popolmuziko,She wants to go to a folk music concert.,彼女はフォーク音楽のコンサートに行きたがっています。,她想去听一场民谣音乐会。,그녀는 포크 음악 콘서트에 가고 싶어해요.,Она бы хотела пойти на концерт фольклорной музыки.
4106,1,Beginner 1,Leisure Time,Going Camping,Ĉu mi povas tendumi ĉi tie?,Can I camp here?,ここでキャンプをしてもいいですか？,这里可以露营吗？,여기서 캠핑해도 되나요?,Я могу разбить здесь лагерь?
4107,1,Beginner 1,Leisure Time,Going Camping,Ĉi tie estas tro sune,It's too sunny here.,ここは日差しが強すぎます。,这里阳光太强了。,여기는 햇빛이 너무 강해요.,Здесь слишком солнечно.
4108,1,Beginner 1,Leisure Time,Going Camping,Estas bela vidaĵo,It's a beautiful view.,素晴らしい景色ですね。,风景真美。,정말 아름다운 풍경이에요.,Красивый вид.
4109,1,Beginner 1,Leisure Time,Going Camping,Kie estas la lago?,Where is the lake?,湖はどこですか？,湖在哪里？,호수는 어디에 있나요?,Где находится озеро?
4110,1,Beginner 1,Leisure Time,Going Camping,Mi bezonas lanternon,I need a lantern.,ランタンが必要です。,我需要一个露营灯。,랜턴이 필요해요.,Мне нужен фонарь.
4111,2,Beginner 2,Leisure Time,Going Camping,Kie estas la tendumejo?,Where's the campsite?,キャンプ場はどこですか？,营地在哪里？,캠핑장은 어디에 있나요?,Где находится площадка для кемпинга?
4112,2,Beginner 2,Leisure Time,Going Camping,Ĉu estas duŝejoj?,Are there any showers?,シャワーはありますか？,有淋浴吗？,샤워 시설이 있나요?,Есть душевые кабины?
4113,2,Beginner 2,Leisure Time,Going Camping,La grundo estas tro malmola,The ground's too hard.,地面が硬すぎる。,地面太硬了。,땅이 너무 딱딱해요.,Почва слишком твёрдая.
4114,2,Beginner 2,Leisure Time,Going Camping,Ni devas reveni,We have to go back.,戻らなければならない。,我们得回去了。,우리는 돌아가야 해요.,Нам придётся вернуться.
4115,3,Intermediate 1,Leisure Time,Going Camping,Ĉu vi havas ruldomon?,Have you got a caravan?,キャンピングトレーラーをお持ちですか？,你有房车吗？,카라반이 있으신가요?,У тебя есть дом на колёсах?
4116,3,Intermediate 1,Leisure Time,Going Camping,Kie estas la alumetoj?,Where are the matches?,マッチはどこにありますか？,火柴在哪里？,성냥이 어디에 있나요?,Где спички?
4117,3,Intermediate 1,Leisure Time,Going Camping,Kie mi povas akiri trinkakvon?,Where can I get some drinking water?,飲み水はどこでもらえますか？,请问哪里可以取饮用水？,마실 물을 어디에서 구할 수 있나요?,Где я могу набрать питьевую воду?
4118,3,Intermediate 1,Leisure Time,Going Camping,Ĉu vi povus prunti al mi poŝlampon?,Could you lend me a torch?,懐中電灯を貸してもらえますか？,你能借我一个手电筒吗？,손전등을 빌려주실 수 있나요?,Не могли бы вы одолжить мне фонарь?
4119,4,Intermediate 2,Leisure Time,Going Camping,Tie estas kukolo,There is a cuckoo.,カッコウがいる。,有一只布谷鸟。,뻐꾸기가 있습니다.,Там кукушка.
4120,4,Intermediate 2,Leisure Time,Going Camping,Ĉu ĉi tiu birdo ne estas mirinda?,Isn't this bird wonderful?,この鳥、素晴らしいですね？,这只鸟是不是很棒？,이 새 정말 멋지지 않아요?,Разве эта птица не чудесна?
4121,4,Intermediate 2,Leisure Time,Going Camping,Ĉu vi iam tendumis?,Have you ever been camping?,キャンプに行ったことはありますか？,你有过露营的经历吗？,캠핑을 해본 적이 있으신가요?,Ты когда-нибудь ходил в поход?
4122,4,Intermediate 2,Leisure Time,Going Camping,Ĉu estas tendumejo proksime?,Is there a campsite nearby?,近くにキャンプ場はありますか？,附近有露营地吗？,근처에 캠핑장이 있나요?,Здесь поблизости есть площадка для кемпинга?
4123,4,Intermediate 2,Leisure Time,Going Camping,Ĉu fiŝkaptado estas permesata ĉi tie?,Is fishing allowed here?,ここで釣りをしてもいいですか？,这里可以钓鱼吗？,여기서 낚시해도 되나요?,Здесь разрешено ловить рыбу?
4124,6,Advanced 1,Leisure Time,Going Camping,Ĉu la urbo estas malproksime de ĉi tie?,Is the town far from here?,町はここから遠いですか？,镇上离这里远吗？,여기서 마을까지 멀어요?,Город далеко отсюда?
4125,6,Advanced 1,Leisure Time,Going Camping,Estas pli ol 2 kilometroj,It's longer than 2 kilometres.,2キロ以上あります。,距离超过两公里。,2킬로미터 넘게 떨어져 있어요.,Больше 2 километров.
4126,6,Advanced 1,Leisure Time,Going Camping,Hodiaŭ estas mirinda tago,Today is a wonderful day.,今日は素晴らしい一日です。,今天是美好的一天。,오늘은 정말 멋진 날이에요.,Сегодня чудесный день.
4127,9,Expert 1,Leisure Time,Going Camping,Jen ĉi tie la rando de la arbaro!,Here is the edge of the woods!,ここが森の端だ！,这里就是林子的边缘！,여기가 숲의 가장자리예요!,Вот тут окраина леса!
4128,8,Advanced 3,Leisure Time,Going Camping,Ĉu ĉi tiuj valoj ne estas belegaj?,Aren't these valleys great?,これらの谷は本当に素晴らしいですよね？,这些山谷是不是很棒？,이 계곡들 정말 멋지지 않아요?,Разве эти долины не великолепны?
4129,7,Advanced 2,Leisure Time,Going Camping,Mi ŝatus promeni en la montaro,I'd like to walk in the mountains.,山を歩いてみたいです。,我想去山里走走。,산에서 걷고 싶어요.,Я бы хотел прогуляться в горах.
4130,5,Intermediate 3,Leisure Time,Going Camping,Ĉu estas tendoj lueblaj?,Are there any tents for hire?,テントのレンタルはありますか？,请问有帐篷出租吗？,대여할 수 있는 텐트가 있나요?,Есть палатки напрокат?
4131,5,Intermediate 3,Leisure Time,Going Camping,Ĉu vi povas alporti vian propran rostokradon?,Can you bring your own grill?,自分のグリルを持ち込むことはできますか？,可以自带烤炉吗？,직접 그릴을 가져와도 되나요?,Ты можешь принести свой гриль?
4132,5,Intermediate 3,Leisure Time,Going Camping,Ĉu vi havas interretan aliron ĉi tie?,Have you got internet access here?,こちらでインターネットは使えますか？,这里有网络吗？,여기 인터넷이 되나요?,У вас здесь есть интернет?
4133,5,Intermediate 3,Leisure Time,Going Camping,Bonvolu doni al mi la tranĉilon,Please give me the knife.,ナイフを渡してください。,请把刀递给我。,칼을 주세요.,"Пожалуйста, дай мне нож."
4134,6,Advanced 1,Leisure Time,Going Camping,Ĉu vi aŭdas tion?,Do you hear that?,聞こえますか？,你听到了吗？,저 소리 들리세요?,Ты слышишь это?
4135,6,Advanced 1,Leisure Time,Going Camping,"Ha, ĉi tio estas la pego","Ah, this is the woodpecker.",ああ、これはキツツキですね。,啊，这是啄木鸟。,"아, 이게 바로 딱따구리예요.","А, это дятел."
4136,10,Expert 2,Leisure Time,Going Camping,"Aŭskultu, kia bruo estas ĉi tio?","Listen, what noise is this?",ねえ、今の音は何？,听，这是什么声音？,"잠깐만요, 이 소리는 뭐죠?","Послушай, что это за шум?"
